img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2010_004896.jpg,['dog'],"[[37, 27, 463, 320]]"
VOCdevkit/VOC2012/JPEGImages/2010_002775.jpg,['dog'],"[[1, 87, 284, 287]]"
VOCdevkit/VOC2012/JPEGImages/2011_003146.jpg,['train'],"[[28, 44, 433, 317]]"
VOCdevkit/VOC2012/JPEGImages/2008_005175.jpg,['bicycle'],"[[301, 348, -22, 3]]"
VOCdevkit/VOC2012/JPEGImages/2012_001213.jpg,['person'],"[[364, 27, 136, 226]]"
VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,"['tvmonitor', 'diningtable', 'chair', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']","[[128, 226, 205, 231], [225, 375, -224, -31], [200, 375, 45, -10], [85, 127, 315, 291], [136, 217, 207, 153], [139, 244, 128, 46], [133, 207, 76, 32], [133, 160, 43, 46], [147, 207, 101, 64], [147, 205, 69, 28]]"
VOCdevkit/VOC2012/JPEGImages/2009_003614.jpg,"['bus', 'person']","[[54, 115, 357, 183], [423, 204, 24, 85]]"
VOCdevkit/VOC2012/JPEGImages/2009_003646.jpg,"['tvmonitor', 'tvmonitor', 'sofa', 'person', 'sofa', 'person', 'bicycle', 'bicycle']","[[109, 119, 204, 173], [17, 139, 91, 91], [45, 278, 331, 97], [291, 45, 140, 330], [1, 224, 103, 151], [320, 1, 180, 280], [274, 220, 84, 118], [335, 337, 165, 38]]"
VOCdevkit/VOC2012/JPEGImages/2010_006910.jpg,['person'],"[[40, 51, 97, 269]]"
VOCdevkit/VOC2012/JPEGImages/2010_002458.jpg,"['dog', 'dog']","[[239, 1, 261, 231], [1, 87, 294, 251]]"
VOCdevkit/VOC2012/JPEGImages/2011_006054.jpg,['person'],"[[82, 116, 264, 384]]"
VOCdevkit/VOC2012/JPEGImages/2008_008748.jpg,['bus'],"[[17, 318, 34, 113]]"
VOCdevkit/VOC2012/JPEGImages/2008_006195.jpg,"['person', 'bicycle']","[[64, 292, 62, -54], [177, 353, -31, -116]]"
VOCdevkit/VOC2012/JPEGImages/2011_004677.jpg,"['person', 'person']","[[87, 43, 93, 231], [256, 15, 153, 288]]"
VOCdevkit/VOC2012/JPEGImages/2011_002124.jpg,"['chair', 'sofa', 'person']","[[120, 205, 125, 126], [384, 257, 115, 118], [337, 120, 64, 174]]"
VOCdevkit/VOC2012/JPEGImages/2010_005643.jpg,['train'],"[[92, 126, 284, 58]]"
VOCdevkit/VOC2012/JPEGImages/2009_003635.jpg,['aeroplane'],"[[9, 59, 487, 215]]"
VOCdevkit/VOC2012/JPEGImages/2009_002546.jpg,"['diningtable', 'chair', 'chair', 'chair']","[[68, 299, 400, 76], [213, 262, 66, 58], [102, 274, 87, 70], [451, 332, 49, 43]]"
VOCdevkit/VOC2012/JPEGImages/2009_004943.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[[38, 341, 117, 79], [97, 313, 55, 33], [201, 299, 48, 32], [267, 292, 42, 40], [308, 282, 53, 33], [248, 291, 38, 27], [235, 293, 15, 22], [275, 268, 16, 9], [140, 287, 7, 10], [8, 311, 13, 9], [178, 289, 14, 6], [195, 277, 10, 11], [212, 276, 16, 11], [161, 275, 13, 10], [114, 283, 8, 10], [57, 287, 10, 8]]"
VOCdevkit/VOC2012/JPEGImages/2009_004016.jpg,['dog'],"[[78, 10, 363, 313]]"
VOCdevkit/VOC2012/JPEGImages/2008_006129.jpg,"['dog', 'person']","[[201, 316, 79, 31], [62, 317, 67, -38]]"
VOCdevkit/VOC2012/JPEGImages/2011_005112.jpg,"['person', 'person', 'person', 'person']","[[130, 110, 79, 105], [198, 125, 60, 93], [261, 125, 58, 90], [311, 119, 70, 102]]"
VOCdevkit/VOC2012/JPEGImages/2012_000139.jpg,['person'],"[[26, 11, 233, 252]]"
VOCdevkit/VOC2012/JPEGImages/2008_005444.jpg,"['person', 'sofa']","[[12, 243, 58, 92], [81, 235, -72, 158]]"
VOCdevkit/VOC2012/JPEGImages/2009_004903.jpg,"['car', 'car']","[[1, 23, 116, 119], [19, 43, 452, 261]]"
VOCdevkit/VOC2012/JPEGImages/2007_003188.jpg,"['bicycle', 'person']","[[125, 375, -71, -55], [4, 375, 253, 60]]"
VOCdevkit/VOC2012/JPEGImages/2011_003141.jpg,['person'],"[[61, 34, 175, 466]]"
VOCdevkit/VOC2012/JPEGImages/2011_007204.jpg,['person'],"[[8, 19, 338, 481]]"
VOCdevkit/VOC2012/JPEGImages/2010_006245.jpg,['person'],"[[107, 203, 130, 208]]"
VOCdevkit/VOC2012/JPEGImages/2010_000356.jpg,['bicycle'],"[[133, 1, 367, 370]]"
VOCdevkit/VOC2012/JPEGImages/2011_004871.jpg,['person'],"[[2, 4, 229, 373]]"
VOCdevkit/VOC2012/JPEGImages/2010_000961.jpg,['bird'],"[[130, 132, 128, 188]]"
VOCdevkit/VOC2012/JPEGImages/2012_003368.jpg,['person'],"[[88, 37, 264, 251]]"
VOCdevkit/VOC2012/JPEGImages/2009_003679.jpg,['pottedplant'],"[[26, 54, 349, 412]]"
VOCdevkit/VOC2012/JPEGImages/2012_003328.jpg,"['person', 'person']","[[50, 36, 114, 157], [116, 18, 235, 357]]"
VOCdevkit/VOC2012/JPEGImages/2007_005951.jpg,"['motorbike', 'person']","[[62, 301, 123, 197], [36, 272, 293, 196]]"
VOCdevkit/VOC2012/JPEGImages/2008_007291.jpg,"['diningtable', 'chair', 'chair', 'person', 'person', 'person', 'person']","[[186, 342, -106, -30], [234, 342, 59, 104], [196, 342, -195, -218], [111, 334, -102, -195], [99, 193, 50, 47], [92, 259, 152, 95], [127, 342, 65, 95]]"
VOCdevkit/VOC2012/JPEGImages/2010_005376.jpg,"['horse', 'horse']","[[51, 128, 363, 204], [1, 97, 180, 236]]"
VOCdevkit/VOC2012/JPEGImages/2010_004318.jpg,['person'],"[[97, 52, 239, 282]]"
VOCdevkit/VOC2012/JPEGImages/2008_006365.jpg,"['car', 'car', 'car', 'train']","[[229, 258, -228, -220], [234, 254, -211, -176], [225, 249, -159, -147], [77, 301, 12, 135]]"
VOCdevkit/VOC2012/JPEGImages/2008_000839.jpg,['cat'],"[[18, 500, 17, -74]]"
VOCdevkit/VOC2012/JPEGImages/2010_003522.jpg,['dog'],"[[150, 100, 300, 275]]"
VOCdevkit/VOC2012/JPEGImages/2012_003706.jpg,['person'],"[[140, 254, 95, 158]]"
VOCdevkit/VOC2012/JPEGImages/2010_006435.jpg,['person'],"[[22, 21, 217, 479]]"
VOCdevkit/VOC2012/JPEGImages/2012_000796.jpg,['person'],"[[219, 89, 156, 269]]"
VOCdevkit/VOC2012/JPEGImages/2011_005879.jpg,['person'],"[[285, 225, 35, 131]]"
VOCdevkit/VOC2012/JPEGImages/2010_005627.jpg,"['cat', 'cat']","[[16, 46, 294, 251], [270, 61, 195, 237]]"
VOCdevkit/VOC2012/JPEGImages/2009_002527.jpg,['cat'],"[[57, 94, 255, 369]]"
VOCdevkit/VOC2012/JPEGImages/2011_003069.jpg,['person'],"[[92, 101, 133, 274]]"
VOCdevkit/VOC2012/JPEGImages/2008_001334.jpg,['car'],"[[306, 348, -94, -17]]"
VOCdevkit/VOC2012/JPEGImages/2010_000260.jpg,['aeroplane'],"[[1, 28, 499, 347]]"
VOCdevkit/VOC2012/JPEGImages/2010_000249.jpg,"['person', 'person', 'train', 'car', 'car']","[[40, 162, 11, 20], [48, 165, 9, 16], [153, 133, 173, 53], [11, 177, 57, 58], [1, 175, 35, 79]]"
VOCdevkit/VOC2012/JPEGImages/2008_000062.jpg,['cat'],"[[3, 483, -2, 8]]"
VOCdevkit/VOC2012/JPEGImages/2009_003663.jpg,['cat'],"[[1, 34, 375, 341]]"
VOCdevkit/VOC2012/JPEGImages/2011_004514.jpg,"['person', 'person', 'person']","[[166, 60, 135, 254], [353, 123, 40, 121], [400, 134, 51, 103]]"
VOCdevkit/VOC2012/JPEGImages/2010_002624.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[[330, 171, 118, 67], [212, 139, 73, 40], [194, 166, 95, 59], [253, 189, 64, 46], [141, 145, 59, 46], [46, 186, 104, 58]]"
VOCdevkit/VOC2012/JPEGImages/2011_002821.jpg,"['boat', 'train', 'person']","[[28, 142, 138, 119], [1, 1, 447, 335], [23, 134, 76, 160]]"
VOCdevkit/VOC2012/JPEGImages/2008_004287.jpg,['person'],"[[104, 375, -68, -100]]"
VOCdevkit/VOC2012/JPEGImages/2008_004230.jpg,['person'],"[[54, 335, 160, 60]]"
VOCdevkit/VOC2012/JPEGImages/2010_006804.jpg,['person'],"[[147, 19, 308, 356]]"
VOCdevkit/VOC2012/JPEGImages/2008_000613.jpg,"['car', 'person', 'person', 'person', 'person', 'person', 'car']","[[69, 375, -51, 125], [2, 85, 261, 212], [33, 63, 168, 170], [32, 64, 96, 104], [44, 101, 3, -19], [40, 94, -20, -45], [59, 250, -58, 71]]"
VOCdevkit/VOC2012/JPEGImages/2009_000745.jpg,['cat'],"[[1, 1, 499, 279]]"
VOCdevkit/VOC2012/JPEGImages/2011_001243.jpg,['person'],"[[1, 76, 355, 424]]"
VOCdevkit/VOC2012/JPEGImages/2011_000173.jpg,['sofa'],"[[1, 274, 209, 200]]"
VOCdevkit/VOC2012/JPEGImages/2008_008393.jpg,['horse'],"[[1, 375, 0, 125]]"
VOCdevkit/VOC2012/JPEGImages/2008_007166.jpg,"['chair', 'chair', 'sofa', 'diningtable']","[[193, 291, 244, 209], [201, 304, 184, 156], [200, 325, -199, -218], [202, 284, 173, 216]]"
VOCdevkit/VOC2012/JPEGImages/2012_004206.jpg,['person'],"[[1, 1, 136, 374]]"
VOCdevkit/VOC2012/JPEGImages/2010_005314.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[219, 312, 39, 63], [8, 283, 41, 92], [406, 242, 62, 86], [336, 229, 37, 80], [301, 231, 41, 86], [263, 240, 31, 74], [196, 234, 37, 82], [485, 301, 15, 58]]"
VOCdevkit/VOC2012/JPEGImages/2008_008096.jpg,"['aeroplane', 'person', 'person', 'person', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant']","[[119, 299, -110, 201], [19, 69, 287, 259], [165, 199, -64, -79], [154, 168, 215, 217], [277, 329, 15, 16], [41, 67, 52, 51], [42, 66, 214, 212], [44, 67, 302, 299], [46, 70, 426, 422]]"
VOCdevkit/VOC2012/JPEGImages/2007_002268.jpg,"['dog', 'cat', 'sofa']","[[256, 354, -191, -112], [186, 249, 102, 129], [188, 375, -182, 118]]"
VOCdevkit/VOC2012/JPEGImages/2011_000496.jpg,"['motorbike', 'car', 'person']","[[194, 201, 48, 77], [270, 180, 76, 70], [194, 178, 46, 74]]"
VOCdevkit/VOC2012/JPEGImages/2010_000389.jpg,"['cat', 'person']","[[101, 17, 166, 180], [1, 31, 442, 302]]"
VOCdevkit/VOC2012/JPEGImages/2012_000434.jpg,"['person', 'person']","[[181, 168, 65, 160], [237, 226, 43, 98]]"
VOCdevkit/VOC2012/JPEGImages/2012_001170.jpg,"['person', 'person', 'person']","[[68, 57, 74, 172], [177, 77, 38, 98], [256, 77, 32, 78]]"
VOCdevkit/VOC2012/JPEGImages/2008_005677.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'bottle', 'bottle', 'bottle', 'person']","[[167, 264, 85, 136], [67, 196, 228, 204], [66, 186, 160, 148], [134, 264, -133, -125], [84, 231, -83, -147], [38, 145, 44, 66], [100, 145, 129, 97], [105, 152, 115, 83], [89, 152, 118, 70], [105, 264, 20, -24]]"
VOCdevkit/VOC2012/JPEGImages/2012_000636.jpg,['person'],"[[147, 22, 353, 353]]"
VOCdevkit/VOC2012/JPEGImages/2012_001486.jpg,['person'],"[[113, 102, 163, 190]]"
VOCdevkit/VOC2012/JPEGImages/2011_002371.jpg,['dog'],"[[58, 77, 210, 303]]"
VOCdevkit/VOC2012/JPEGImages/2008_000281.jpg,"['car', 'car', 'person']","[[377, 419, -271, -233], [396, 444, -202, -161], [399, 444, 14, -15]]"
VOCdevkit/VOC2012/JPEGImages/2008_007307.jpg,"['chair', 'diningtable']","[[221, 497, -37, -164], [279, 345, -25, -12]]"
VOCdevkit/VOC2012/JPEGImages/2009_002136.jpg,"['cow', 'cow', 'boat']","[[327, 236, 119, 62], [356, 225, 88, 28], [98, 192, 70, 24]]"
VOCdevkit/VOC2012/JPEGImages/2010_000335.jpg,['bird'],"[[243, 144, 62, 32]]"
VOCdevkit/VOC2012/JPEGImages/2007_000727.jpg,"['bus', 'car', 'car', 'person', 'person', 'person', 'car', 'car']","[[323, 436, -234, -163], [369, 388, -97, -65], [380, 435, -378, -346], [356, 438, -23, -80], [357, 424, -38, -83], [363, 414, -9, -39], [367, 389, -318, -299], [138, 164, -25, -4]]"
VOCdevkit/VOC2012/JPEGImages/2010_004521.jpg,['bird'],"[[94, 60, 133, 433]]"
VOCdevkit/VOC2012/JPEGImages/2010_002183.jpg,"['horse', 'person', 'person', 'person']","[[140, 168, 225, 170], [8, 136, 89, 117], [450, 207, 23, 54], [478, 204, 22, 60]]"
VOCdevkit/VOC2012/JPEGImages/2012_000516.jpg,"['person', 'person', 'person']","[[194, 97, 90, 193], [42, 105, 56, 151], [340, 145, 108, 230]]"
VOCdevkit/VOC2012/JPEGImages/2011_005908.jpg,"['person', 'person']","[[96, 140, 50, 80], [75, 148, 34, 72]]"
VOCdevkit/VOC2012/JPEGImages/2011_001929.jpg,['car'],"[[44, 88, 277, 140]]"
VOCdevkit/VOC2012/JPEGImages/2009_002710.jpg,"['chair', 'chair', 'chair', 'person']","[[408, 52, 65, 50], [76, 81, 93, 65], [130, 70, 78, 62], [5, 69, 226, 306]]"
VOCdevkit/VOC2012/JPEGImages/2008_005467.jpg,['dog'],"[[119, 319, -77, 44]]"
VOCdevkit/VOC2012/JPEGImages/2010_002468.jpg,['dog'],"[[123, 66, 296, 241]]"
VOCdevkit/VOC2012/JPEGImages/2008_001928.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'chair', 'diningtable', 'bottle', 'diningtable']","[[171, 375, -39, -73], [134, 369, -34, -4], [103, 153, -16, -25], [102, 167, -14, -17], [128, 198, -18, -2], [135, 208, 35, 18], [141, 363, -140, -236], [127, 192, -126, -130], [103, 170, -102, -143], [248, 375, -247, -282], [322, 375, -243, -251], [255, 375, 14, 125], [238, 278, 160, 142], [155, 333, -93, -149]]"
VOCdevkit/VOC2012/JPEGImages/2009_003071.jpg,"['chair', 'chair', 'diningtable', 'person']","[[17, 118, 141, 212], [387, 110, 113, 80], [82, 147, 418, 186], [99, 86, 160, 162]]"
VOCdevkit/VOC2012/JPEGImages/2009_004399.jpg,['diningtable'],"[[1, 1, 499, 374]]"
VOCdevkit/VOC2012/JPEGImages/2009_000420.jpg,['boat'],"[[41, 126, 384, 145]]"
VOCdevkit/VOC2012/JPEGImages/2010_000325.jpg,"['bottle', 'bottle', 'diningtable', 'diningtable']","[[22, 170, 78, 230], [312, 96, 20, 65], [1, 245, 374, 255], [183, 171, 192, 54]]"
VOCdevkit/VOC2012/JPEGImages/2012_001933.jpg,['person'],"[[311, 154, 118, 282]]"
VOCdevkit/VOC2012/JPEGImages/2009_005203.jpg,"['bicycle', 'person', 'person']","[[233, 116, 101, 143], [236, 16, 106, 217], [411, 132, 30, 53]]"
VOCdevkit/VOC2012/JPEGImages/2012_001092.jpg,['person'],"[[1, 74, 227, 302]]"
VOCdevkit/VOC2012/JPEGImages/2009_004713.jpg,"['bird', 'bird', 'bird', 'bird', 'bird']","[[227, 106, 148, 166], [116, 147, 115, 120], [178, 231, 19, 16], [191, 195, 18, 13], [102, 140, 12, 17]]"
VOCdevkit/VOC2012/JPEGImages/2007_008645.jpg,['boat'],"[[153, 308, 57, -8]]"
VOCdevkit/VOC2012/JPEGImages/2008_002013.jpg,['person'],"[[1, 331, 39, 94]]"
VOCdevkit/VOC2012/JPEGImages/2010_002242.jpg,"['bird', 'bird', 'bottle']","[[156, 75, 228, 121], [190, 111, 228, 128], [179, 37, 64, 51]]"
VOCdevkit/VOC2012/JPEGImages/2009_002962.jpg,['bird'],"[[73, 28, 322, 251]]"
VOCdevkit/VOC2012/JPEGImages/2011_000122.jpg,"['dog', 'sofa']","[[131, 170, 368, 198], [1, 1, 497, 372]]"
VOCdevkit/VOC2012/JPEGImages/2011_004900.jpg,"['person', 'person']","[[283, 75, 180, 300], [106, 196, 119, 179]]"
VOCdevkit/VOC2012/JPEGImages/2011_003425.jpg,"['person', 'person']","[[220, 120, 106, 180], [106, 144, 67, 151]]"
VOCdevkit/VOC2012/JPEGImages/2012_003120.jpg,['person'],"[[111, 172, 38, 101]]"
VOCdevkit/VOC2012/JPEGImages/2008_008527.jpg,"['train', 'train']","[[84, 255, 214, 222], [154, 212, -131, -102]]"
VOCdevkit/VOC2012/JPEGImages/2008_000496.jpg,['person'],"[[56, 500, -55, -125]]"
VOCdevkit/VOC2012/JPEGImages/2010_002487.jpg,['train'],"[[329, 139, 92, 69]]"
VOCdevkit/VOC2012/JPEGImages/2009_001446.jpg,"['sofa', 'dog', 'pottedplant']","[[1, 124, 410, 208], [178, 82, 135, 239], [113, 1, 47, 44]]"
VOCdevkit/VOC2012/JPEGImages/2009_001972.jpg,['bird'],"[[34, 215, 204, 218]]"
VOCdevkit/VOC2012/JPEGImages/2010_006848.jpg,['person'],"[[57, 120, 183, 216]]"
VOCdevkit/VOC2012/JPEGImages/2010_006816.jpg,['person'],"[[140, 79, 151, 421]]"
VOCdevkit/VOC2012/JPEGImages/2009_003095.jpg,['dog'],"[[1, 57, 499, 318]]"
VOCdevkit/VOC2012/JPEGImages/2008_001133.jpg,"['sofa', 'sofa', 'chair', 'chair', 'chair', 'chair', 'chair', 'pottedplant']","[[184, 347, -183, 41], [265, 375, -264, -58], [256, 337, -203, -175], [266, 351, -265, -306], [247, 326, -96, -77], [241, 309, -173, -130], [235, 286, -234, -186], [113, 250, 336, 250]]"
VOCdevkit/VOC2012/JPEGImages/2009_005033.jpg,['cat'],"[[1, 16, 356, 470]]"
VOCdevkit/VOC2012/JPEGImages/2010_000336.jpg,['car'],"[[1, 1, 499, 374]]"
VOCdevkit/VOC2012/JPEGImages/2008_005045.jpg,"['car', 'car', 'person', 'person']","[[162, 431, -155, -98], [161, 218, -160, -160], [114, 442, -86, -271], [204, 410, -69, -171]]"
VOCdevkit/VOC2012/JPEGImages/2011_005930.jpg,['person'],"[[228, 80, 100, 236]]"
VOCdevkit/VOC2012/JPEGImages/2012_002186.jpg,['person'],"[[164, 1, 263, 220]]"
VOCdevkit/VOC2012/JPEGImages/2012_003882.jpg,['person'],"[[1, 16, 189, 366]]"
VOCdevkit/VOC2012/JPEGImages/2008_001486.jpg,"['bottle', 'person', 'person', 'person', 'person']","[[109, 201, 211, 163], [95, 375, -12, 0], [109, 375, 231, 90], [118, 375, 205, 16], [143, 319, 332, 181]]"
VOCdevkit/VOC2012/JPEGImages/2008_004459.jpg,"['person', 'person', 'sofa']","[[47, 375, -46, -34], [212, 375, -62, -101], [77, 375, -76, 125]]"
VOCdevkit/VOC2012/JPEGImages/2011_002772.jpg,['bird'],"[[120, 177, 58, 57]]"
VOCdevkit/VOC2012/JPEGImages/2007_004197.jpg,['person'],"[[21, 334, 225, 151]]"
VOCdevkit/VOC2012/JPEGImages/2010_004084.jpg,"['aeroplane', 'aeroplane']","[[34, 67, 445, 160], [1, 23, 152, 72]]"
VOCdevkit/VOC2012/JPEGImages/2011_000383.jpg,"['chair', 'chair', 'chair', 'person']","[[63, 16, 165, 115], [139, 106, 139, 185], [72, 288, 130, 212], [152, 475, 22, 25]]"
VOCdevkit/VOC2012/JPEGImages/2010_001691.jpg,['boat'],"[[145, 97, 29, 103]]"
VOCdevkit/VOC2012/JPEGImages/2010_003567.jpg,"['sheep', 'sheep', 'person']","[[96, 150, 404, 225], [284, 286, 190, 89], [1, 240, 62, 135]]"
VOCdevkit/VOC2012/JPEGImages/2011_004032.jpg,"['person', 'person']","[[147, 82, 140, 293], [263, 106, 111, 269]]"
VOCdevkit/VOC2012/JPEGImages/2008_001640.jpg,['cat'],"[[5, 200, 154, 265]]"
VOCdevkit/VOC2012/JPEGImages/2009_002312.jpg,"['person', 'car']","[[137, 205, 11, 21], [318, 227, 104, 53]]"
VOCdevkit/VOC2012/JPEGImages/2010_000996.jpg,['cat'],"[[21, 14, 274, 463]]"
VOCdevkit/VOC2012/JPEGImages/2010_006760.jpg,['person'],"[[43, 196, 133, 179]]"
VOCdevkit/VOC2012/JPEGImages/2008_000215.jpg,"['person', 'person', 'person']","[[147, 375, -146, -213], [119, 375, 30, -56], [141, 375, 175, 125]]"
VOCdevkit/VOC2012/JPEGImages/2008_007515.jpg,['bus'],"[[1, 500, 25, -162]]"
VOCdevkit/VOC2012/JPEGImages/2010_001126.jpg,"['boat', 'person']","[[182, 167, 76, 82], [223, 181, 10, 29]]"
VOCdevkit/VOC2012/JPEGImages/2009_004746.jpg,['chair'],"[[30, 46, 195, 336]]"
VOCdevkit/VOC2012/JPEGImages/2011_006453.jpg,['person'],"[[24, 46, 187, 329]]"
VOCdevkit/VOC2012/JPEGImages/2012_002309.jpg,['person'],"[[40, 95, 201, 405]]"
VOCdevkit/VOC2012/JPEGImages/2009_000867.jpg,"['diningtable', 'bottle', 'bottle', 'pottedplant']","[[1, 97, 499, 278], [320, 1, 53, 147], [367, 1, 42, 102], [181, 1, 149, 106]]"
VOCdevkit/VOC2012/JPEGImages/2012_003906.jpg,"['person', 'person', 'person']","[[193, 138, 60, 190], [421, 115, 76, 233], [31, 142, 68, 163]]"
VOCdevkit/VOC2012/JPEGImages/2010_001823.jpg,"['chair', 'chair', 'diningtable', 'bottle', 'bottle']","[[127, 333, 108, 167], [239, 366, 94, 134], [179, 340, 154, 68], [317, 328, 10, 28], [327, 326, 6, 30]]"
VOCdevkit/VOC2012/JPEGImages/2010_005746.jpg,"['chair', 'chair']","[[66, 22, 177, 261], [248, 10, 185, 290]]"
VOCdevkit/VOC2012/JPEGImages/2009_004475.jpg,['aeroplane'],"[[155, 137, 240, 84]]"
VOCdevkit/VOC2012/JPEGImages/2011_004957.jpg,['person'],"[[157, 1, 343, 381]]"
VOCdevkit/VOC2012/JPEGImages/2012_000366.jpg,['person'],"[[405, 145, 49, 103]]"
VOCdevkit/VOC2012/JPEGImages/2010_002019.jpg,['aeroplane'],"[[56, 106, 377, 121]]"
VOCdevkit/VOC2012/JPEGImages/2008_001702.jpg,"['chair', 'person']","[[1, 500, 0, -334], [66, 500, 31, -201]]"
VOCdevkit/VOC2012/JPEGImages/2010_001431.jpg,"['bicycle', 'car', 'car', 'car', 'car', 'person', 'person', 'chair']","[[36, 242, 331, 195], [1, 113, 45, 28], [45, 118, 20, 22], [152, 115, 19, 20], [152, 117, 52, 47], [318, 82, 57, 267], [178, 64, 102, 427], [169, 192, 23, 44]]"
VOCdevkit/VOC2012/JPEGImages/2009_002719.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[[1, 175, 43, 71], [45, 171, 68, 69], [193, 163, 45, 68], [241, 155, 66, 76], [243, 147, 115, 87], [126, 173, 75, 76], [367, 171, 46, 56], [373, 147, 118, 84]]"
VOCdevkit/VOC2012/JPEGImages/2010_001310.jpg,"['car', 'pottedplant']","[[91, 126, 244, 374], [231, 433, 90, 67]]"
VOCdevkit/VOC2012/JPEGImages/2012_002519.jpg,['person'],"[[113, 104, 72, 238]]"
VOCdevkit/VOC2012/JPEGImages/2009_002231.jpg,['horse'],"[[104, 81, 286, 419]]"
VOCdevkit/VOC2012/JPEGImages/2011_005343.jpg,['person'],"[[83, 24, 271, 408]]"
VOCdevkit/VOC2012/JPEGImages/2011_000146.jpg,"['sofa', 'person', 'person', 'person', 'person']","[[2, 28, 497, 347], [1, 27, 74, 226], [1, 54, 167, 321], [95, 96, 175, 279], [197, 100, 303, 275]]"
VOCdevkit/VOC2012/JPEGImages/2012_003523.jpg,['person'],"[[135, 31, 344, 329]]"
VOCdevkit/VOC2012/JPEGImages/2010_004575.jpg,['cat'],"[[175, 74, 317, 164]]"
VOCdevkit/VOC2012/JPEGImages/2008_006655.jpg,['train'],"[[169, 276, -168, 150]]"
VOCdevkit/VOC2012/JPEGImages/2010_003316.jpg,"['motorbike', 'car']","[[1, 1, 499, 332], [438, 232, 62, 62]]"
VOCdevkit/VOC2012/JPEGImages/2010_006331.jpg,['person'],"[[33, 128, 342, 372]]"
VOCdevkit/VOC2012/JPEGImages/2010_004184.jpg,['aeroplane'],"[[8, 102, 483, 112]]"
VOCdevkit/VOC2012/JPEGImages/2007_000713.jpg,"['boat', 'boat']","[[168, 312, -88, -58], [160, 269, 24, 203]]"
VOCdevkit/VOC2012/JPEGImages/2012_004274.jpg,['person'],"[[95, 128, 139, 348]]"
VOCdevkit/VOC2012/JPEGImages/2008_001867.jpg,"['car', 'person', 'person', 'person']","[[234, 374, -114, 126], [217, 374, -110, -209], [220, 374, -204, -311], [215, 374, -214, -356]]"
VOCdevkit/VOC2012/JPEGImages/2012_000864.jpg,['person'],"[[169, 112, 76, 57]]"
VOCdevkit/VOC2012/JPEGImages/2012_000113.jpg,['person'],"[[125, 172, 166, 328]]"
VOCdevkit/VOC2012/JPEGImages/2010_002954.jpg,['aeroplane'],"[[8, 110, 485, 144]]"
VOCdevkit/VOC2012/JPEGImages/2012_002265.jpg,['person'],"[[9, 161, 303, 339]]"
VOCdevkit/VOC2012/JPEGImages/2008_001641.jpg,"['chair', 'tvmonitor']","[[278, 430, -51, -110], [217, 282, -92, -80]]"
VOCdevkit/VOC2012/JPEGImages/2012_002595.jpg,"['person', 'person', 'person', 'person']","[[129, 190, 64, 179], [54, 198, 56, 124], [200, 212, 30, 85], [28, 212, 27, 51]]"
VOCdevkit/VOC2012/JPEGImages/2011_001235.jpg,['person'],"[[106, 68, 121, 259]]"
VOCdevkit/VOC2012/JPEGImages/2009_005177.jpg,"['cat', 'cat', 'cat']","[[239, 167, 235, 167], [11, 137, 245, 192], [159, 76, 256, 117]]"
VOCdevkit/VOC2012/JPEGImages/2008_005564.jpg,"['dog', 'dog']","[[46, 220, 233, 162], [112, 293, -44, -57]]"
VOCdevkit/VOC2012/JPEGImages/2010_000515.jpg,['dog'],"[[51, 9, 321, 425]]"
VOCdevkit/VOC2012/JPEGImages/2009_003637.jpg,"['horse', 'person']","[[92, 11, 156, 370], [104, 33, 179, 240]]"
VOCdevkit/VOC2012/JPEGImages/2007_006035.jpg,"['car', 'car', 'car', 'car', 'car', 'car']","[[244, 275, 26, 69], [249, 273, 100, 152], [249, 274, 189, 226], [251, 274, -100, -49], [247, 272, -161, -122], [249, 271, -230, -191]]"
VOCdevkit/VOC2012/JPEGImages/2008_001830.jpg,"['car', 'car', 'car']","[[156, 334, 132, 166], [150, 226, -20, 73], [156, 194, -155, -143]]"
VOCdevkit/VOC2012/JPEGImages/2010_001211.jpg,['dog'],"[[162, 120, 107, 112]]"
VOCdevkit/VOC2012/JPEGImages/2010_000583.jpg,['motorbike'],"[[44, 14, 383, 349]]"
VOCdevkit/VOC2012/JPEGImages/2008_001744.jpg,"['bottle', 'bottle', 'diningtable']","[[1, 355, 181, -35], [1, 305, 74, -92], [1, 375, 0, 125]]"
